HourDK,GrossConsumptionMWh,Trend,Seasonal24,Seasonal168,Seasonal8760,Remainder,Null_Remainder
2022-05-11 12:00:00,4642.151001,4099.50822219681,51.3786810568248,589.723189950223,-111.299507072317,12.8404148684276,0
2022-05-11 13:00:00,4797.027832,4099.47032598948,-214.605786205282,554.317945636884,282.919281426658,74.9260651522727,0
2022-05-11 14:00:00,4759.719483,4099.43242978215,-420.24654770547,466.571950544425,525.76523471933,88.1964156596205,0
2022-05-11 15:00:00,4618.08667,4099.39453357482,-248.209599155861,184.902419927095,498.443946798196,83.5553688557238,0
2022-05-11 16:00:00,4565.248902,4099.35663736748,131.073341369018,-92.3745537187569,343.234055203174,83.9594217790764,0
2022-05-11 17:00:00,4666.602661,4099.31874116015,-284.567047254472,72.1008953627477,746.41760530642,33.3324664251541,0
2022-05-11 18:00:00,4531.881226,4099.28084495282,172.858473552137,-373.079619888848,637.532356816904,-4.71082943307647,0
2022-05-11 19:00:00,4291.992432,4099.24294874549,-1.93133375120256,-536.498247565829,749.123181625005,-17.9441170535292,0
2022-05-11 20:00:00,4105.675171,4099.20505253816,-349.686656295301,-622.597200472239,992.817211737239,-14.0632365078791,0
2022-05-11 21:00:00,3962.122437,4099.16715633083,-1245.7428429269,-371.181617702291,1510.09055132973,-30.2108100313203,0
2022-05-11 22:00:00,3745.490479,4099.1292601235,-1827.25774572787,-291.263506770253,1772.59863332506,-7.71616195049774,0
2022-05-11 23:00:00,3473.415283,4099.09136391617,-2348.51549434925,-210.337596806031,1982.92248511296,-49.7454748738555,0
2022-05-12 00:00:00,3271.136841,4099.05346770884,1707.98255170345,-333.452509642459,-2159.0344983899,-43.412170379901,0
2022-05-12 01:00:00,3160.047974,4099.01557150151,706.649195376282,141.266220232297,-1746.03041880358,-40.8525943065297,0
2022-05-12 02:00:00,3094.559571,4098.97767529418,422.972205030261,223.119289978672,-1615.11080698904,-35.398792314073,0
2022-05-12 03:00:00,3074.115845,4098.93977908685,137.307779053771,329.143778558457,-1467.16162813059,-24.113863568497,0
2022-05-12 04:00:00,3205.814819,4098.90188287951,277.199170705757,252.404810193117,-1455.88110259727,33.1900578188661,0
2022-05-12 05:00:00,3443.480102,4098.86398667218,261.531960151167,315.426452790809,-1340.77133977399,108.429042159813,0
2022-05-12 06:00:00,4141.0271,4098.82609046485,268.835912173645,561.427610214522,-1007.78253679557,219.720023942528,0
2022-05-12 07:00:00,4773.245117,4098.78819425752,216.502887060733,876.962542749701,-685.670717428135,266.6622103601,0
2022-05-12 08:00:00,5027.786255,4098.75029805019,13.8940257740646,1023.39123543127,-412.216230220934,303.96692596538,0
2022-05-12 09:00:00,5035.815918,4098.71240184286,992.271409168724,407.331357711001,-736.019165237337,273.519914514668,0
2022-05-12 10:00:00,4947.999023,4098.67450563553,802.996188072103,462.904561624168,-609.771760733657,193.19552840178,0
2022-05-12 11:00:00,4975.734863,4098.6366094282,771.465624761458,376.977187611692,-471.252977746774,199.908418945373,0
2022-05-12 12:00:00,4795.80957,4098.59871322087,53.3938866761219,583.402015445183,-74.9301968375578,135.345151495329,0
2022-05-12 13:00:00,4823.494629,4098.56081701354,-212.565352135437,517.622989549322,273.595274513291,146.280900059307,0
2022-05-12 14:00:00,4826.859008,4098.52292080621,-417.988235248343,439.274297385178,508.422420933233,198.627604123749,0
2022-05-12 15:00:00,4708.710815,4098.48502459888,-246.160142549602,170.580077937517,547.732905214106,138.072949799104,0
2022-05-12 16:00:00,4672.083618,4098.44712839154,131.386091101096,-93.5263667611688,404.410369992787,131.366395275728,0
2022-05-12 17:00:00,4773.610107,4098.40923218421,-283.592930389464,77.1067764314982,764.400799355586,117.286229418126,0
2022-05-12 18:00:00,4756.558471,4098.37133597688,174.805938811019,-347.304731765914,668.128374696713,162.55755328103,0
2022-05-12 19:00:00,4534.446289,4098.33343976955,-0.616708381286006,-507.134679607193,781.7052089522,162.159028266865,0
2022-05-12 20:00:00,4236.169922,4098.29554356222,-347.888814005935,-597.415885262879,975.897101680548,107.281976025878,0
2022-05-12 21:00:00,3890.47583,4098.25764735489,-1248.10787665639,-352.457588645274,1439.16964817799,-46.3860002312417,0
2022-05-12 22:00:00,3680.547485,4098.21975114756,-1828.03295465719,-256.345896229316,1728.06620700764,-61.3596222686588,0
2022-05-12 23:00:00,3406.118408,4098.18185494023,-2349.33202022232,-183.779133366566,1926.49388095436,-85.4461743057091,0
2022-05-13 00:00:00,3193.584716,4098.1439587329,1704.91368593525,-299.775520591547,-2226.15115728746,-83.5462507891671,0
2022-05-13 01:00:00,3035.164551,4098.10606252557,706.367188461437,171.015318111328,-1819.62377104009,-120.700247058187,0
2022-05-13 02:00:00,2932.030151,4098.06816631824,422.93258943475,240.743680369887,-1733.17066102592,-96.5436240969002,0
2022-05-13 03:00:00,2864.762452,4098.03027011091,137.853215114462,335.955090481941,-1575.20633004542,-131.869793661922,0
2022-05-13 04:00:00,2850.559692,4097.99237390357,276.100539307129,247.972822454192,-1647.94212123206,-123.563922432812,0
2022-05-13 05:00:00,2846.280884,4097.95447769624,259.973222719764,313.736452293593,-1594.64832541687,-230.734943292683,0
2022-05-13 06:00:00,2997.2854,4097.91658148891,266.186800856571,557.361488246906,-1563.5286782902,-360.650792302165,0
2022-05-13 07:00:00,3282.28833,4097.87868528158,213.305376036715,854.478940473027,-1528.6317511049,-354.742920686444,0
2022-05-13 08:00:00,3566.278076,4097.84078907425,11.9149178217717,1012.89416094521,-1217.94492553071,-338.42686631049,0
2022-05-13 09:00:00,3743.564087,4097.80289286692,989.21722299174,376.312203243136,-1438.16265314231,-281.605578959526,0
2022-05-13 10:00:00,3954.480591,4097.76499665959,804.697454306946,426.70832841429,-1199.60406592095,-175.086122459795,0
2022-05-13 11:00:00,4318.616699,4097.72710045226,774.398614667955,320.140946992702,-915.998822115232,42.3488590023007,0
2022-05-13 12:00:00,4340.078857,4097.68920424493,55.5598426709899,480.27677971864,-427.467964475813,134.020994841252,0
2022-05-13 13:00:00,4321.572632,4097.6513080376,-210.387284725847,353.383696336295,-63.9755908384655,144.90050319039,0
